Hour,minutes,H_M,Cycl_Length,SGN_Red_Time,SGN_Green_Time,StopBar_LEFT_Trigger,Freq. AOR by Cycle,Freq. AOG by Cycle,Freq. DOR by Cycle,Freq. DOG by Cycle,StopBar_RtTh_Trigger,RTOR Depart (assumption),Freq. AOR by Cycle,Freq. AOG by Cycle,Freq. DOR by Cycle,Freq. DOG by Cycle,Truck_Present,Q_filled
10,55,10.92,60,40.46,19.54,1,0,1,0,1,1,0,1,0,0,1,0,2
10,56,10.93,60,40.47,19.53,1,1,1,0,2,1,0,1,3,0,3,0,3
10,57,10.95,60,40.48,19.52,1,1,1,0,2,1,20,20,2,21,2,0,2
10,58,10.97,59.99,40.46,19.53,1,1,0,0,1,1,0,0,1,0,1,0,2
10,59,10.98,59.98,40.45,19.53,1,0,2,0,2,0,0,0,0,0,0,0,1
11,0,11,59.99,40.55,19.43,1,1,0,0,1,1,1,2,0,1,1,0,2
11,1,11.02,60,40.57,19.43,1,1,0,0,1,1,0,0,2,0,2,0,2
11,2,11.03,60.09,40.55,19.54,0,0,0,0,0,1,1,1,1,1,1,0,2
11,3,11.05,59.98,40.45,19.53,1,1,1,0,2,1,1,2,1,1,1,0,2
11,4,11.07,60,40.57,19.42,0,0,0,0,0,1,0,2,0,2,1,0,2
11,5,11.08,60.07,40.55,19.52,1,1,0,0,1,0,0,0,0,0,0,0,2
11,6,11.1,59.98,40.55,19.43,0,0,0,0,0,1,0,1,1,0,2,0,3
11,7,11.12,60.01,40.56,19.44,1,0,1,0,0,1,0,1,3,0,3,0,2
11,8,11.13,60.09,40.56,19.53,1,1,0,1,1,1,0,1,0,1,1,1,2
11,9,11.15,59.98,40.45,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
11,10,11.17,59.98,40.45,19.53,0,0,0,0,0,1,2,3,0,2,1,1,2
11,11,11.18,60.09,40.56,19.53,1,1,0,0,1,1,2,2,1,2,1,0,2
11,12,11.2,59.97,40.45,19.52,1,0,1,0,1,1,0,0,5,0,4,0,2
11,13,11.22,59.98,40.56,19.42,1,1,1,0,2,1,1,3,0,3,1,0,2
11,14,11.23,60.1,40.55,19.55,1,1,0,0,1,1,7,7,0,7,0,0,1
11,19,11.32,59.99,40.46,19.52,1,0,1,0,1,1,2,3,2,2,2,0,3
11,20,11.33,59.99,40.45,19.54,1,0,2,0,2,1,0,1,3,1,4,1,2
11,21,11.35,59.99,40.45,19.54,0,0,0,0,0,1,0,1,1,0,2,0,3
11,22,11.37,59.98,40.45,19.53,0,0,0,0,0,1,0,0,2,0,2,0,2
11,23,11.38,59.97,40.56,19.42,0,0,0,0,0,1,0,1,0,0,1,0,2
11,24,11.4,60.07,40.55,19.52,0,0,0,0,0,1,0,1,3,0,4,0,2
11,25,11.42,59.99,40.46,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
11,26,11.43,59.98,40.45,19.53,1,1,0,0,1,1,0,1,1,0,2,0,2
11,27,11.45,60,40.57,19.43,0,0,0,0,0,1,0,1,0,0,1,0,2
11,28,11.47,60,40.57,19.43,0,0,0,0,0,1,1,1,1,1,0,0,2
11,29,11.48,60,40.57,19.43,1,0,1,0,0,1,0,0,1,1,1,0,2
11,30,11.5,60.07,40.54,19.53,1,0,0,0,1,1,0,1,0,0,1,0,2
11,31,11.52,59.99,40.46,19.54,1,1,0,0,1,1,0,1,0,0,0,0,3
11,32,11.53,59.98,40.45,19.52,0,0,0,0,0,1,1,0,0,1,0,0,1
11,33,11.55,59.96,40.54,19.42,1,1,0,0,1,1,0,1,2,0,3,0,2
11,34,11.57,60.07,40.54,19.53,1,1,0,0,1,1,0,0,2,0,2,0,2
11,35,11.58,59.97,40.45,19.52,1,1,0,0,1,1,1,1,0,1,0,0,1
11,36,11.6,59.98,40.45,19.53,1,1,2,0,2,1,1,1,1,1,1,0,2
11,37,11.62,60.01,40.47,19.53,1,1,1,1,2,1,2,2,1,2,1,0,2
11,38,11.63,59.98,40.46,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
11,39,11.65,60.07,40.55,19.52,1,0,1,0,1,1,0,1,0,0,1,0,2
11,40,11.67,59.96,40.44,19.52,1,1,0,0,1,1,0,1,1,0,2,0,2
11,41,11.68,59.99,40.57,19.42,0,0,0,0,0,1,2,2,0,2,0,0,1
11,42,11.7,59.98,40.56,19.42,1,1,1,0,1,1,0,1,1,0,2,0,2
11,43,11.72,60.01,40.57,19.44,1,1,0,1,1,1,0,1,0,0,1,0,2
11,44,11.73,60,40.55,19.45,0,0,0,0,0,1,0,0,1,0,1,0,1
11,45,11.75,59.99,40.47,19.53,1,1,1,0,2,1,1,1,0,1,0,0,2
11,46,11.77,60,40.46,19.55,1,1,1,0,2,1,1,1,0,1,0,0,2
11,47,11.78,60,40.46,19.54,1,1,1,0,1,1,2,2,1,2,1,0,2
11,48,11.8,59.99,40.46,19.53,1,0,0,1,0,1,1,1,2,1,2,0,2
11,49,11.82,59.99,40.46,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
11,50,11.83,59.98,40.55,19.43,1,1,0,0,1,1,2,2,1,2,1,0,2
11,51,11.85,59.99,40.56,19.43,1,1,0,0,1,1,1,2,1,1,2,0,2
11,52,11.87,60.07,40.54,19.53,1,1,0,0,1,1,0,1,1,0,2,0,2
11,53,11.88,59.98,40.46,19.52,0,0,0,0,0,1,0,0,4,0,3,1,2
11,54,11.9,59.99,40.46,19.53,0,0,0,0,0,1,0,1,0,1,0,0,2
11,55,11.92,59.97,40.45,19.52,1,1,0,0,1,1,0,1,0,1,1,0,2
11,56,11.93,59.98,40.56,19.43,1,1,0,0,1,1,0,1,1,0,2,0,3
11,57,11.95,59.99,40.56,19.43,1,0,1,0,1,1,0,1,1,0,2,0,2
11,58,11.97,59.99,40.56,19.43,0,0,0,0,0,1,2,2,0,2,0,0,2
11,59,11.98,60.09,40.54,19.55,1,1,0,0,1,1,1,1,0,1,0,0,2
12,0,12,59.98,40.45,19.54,0,0,0,0,0,1,1,2,0,1,1,0,2
12,1,12.02,59.99,40.46,19.53,1,1,0,0,1,1,0,1,0,0,1,0,3
12,2,12.03,59.99,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,12.05,59.99,40.45,19.53,0,0,0,0,0,1,0,0,1,0,1,0,2
12,4,12.07,59.98,40.45,19.53,1,0,2,0,2,1,0,1,1,0,2,0,2
12,5,12.08,60,40.47,19.53,1,1,0,0,1,0,0,0,0,0,0,0,2
12,6,12.1,59.99,40.47,19.52,0,0,0,0,0,1,2,2,1,2,1,0,2
12,7,12.12,60.01,40.46,19.55,0,0,0,0,0,1,0,0,1,0,1,0,2
12,8,12.13,59.99,40.47,19.52,0,0,0,0,0,1,0,1,0,0,1,0,2
12,9,12.15,59.99,40.46,19.53,1,1,1,0,2,1,1,2,0,1,1,0,2
12,10,12.17,59.98,40.56,19.42,0,0,0,0,0,1,0,1,1,0,2,0,2
12,11,12.18,60,40.47,19.53,0,0,0,0,0,1,2,3,3,2,3,0,2
12,12,12.2,59.98,40.55,19.43,1,0,1,0,0,1,0,0,1,0,2,0,2
12,13,12.22,59.98,40.45,19.53,1,0,0,1,0,1,1,2,0,1,1,0,2
12,14,12.23,59.99,40.46,19.53,1,1,0,0,1,1,0,1,0,0,1,0,2
12,15,12.25,59.99,40.45,19.54,0,0,0,0,0,1,0,0,1,0,0,0,1
12,16,12.27,59.97,40.55,19.43,1,0,1,0,1,1,0,1,2,1,2,0,2
12,17,12.28,60.07,40.56,19.52,0,0,0,0,0,1,6,5,1,6,1,0,2
12,18,12.3,59.99,40.45,19.54,1,1,0,0,1,1,2,2,0,2,0,0,1
12,19,12.32,59.99,40.55,19.44,0,0,0,0,0,1,0,1,0,0,1,0,2
12,20,12.33,59.96,40.54,19.43,0,0,0,0,0,1,1,2,1,1,2,0,2
12,21,12.35,60.07,40.56,19.52,1,1,1,0,2,1,3,3,2,3,2,0,2
12,22,12.37,59.98,40.45,19.53,0,0,0,0,0,1,0,0,3,0,3,0,2
12,23,12.38,59.98,40.45,19.53,1,1,1,0,2,1,0,0,1,0,1,0,2
12,24,12.4,59.99,40.57,19.42,1,1,0,0,1,1,1,1,0,1,0,0,2
12,25,12.42,60.09,40.56,19.53,1,1,0,0,1,1,1,1,0,1,0,0,2
12,26,12.43,60,40.46,19.54,0,0,0,0,0,1,0,1,2,0,2,0,3
12,27,12.45,59.98,40.45,19.53,1,1,1,0,2,1,0,1,0,2,0,0,2
12,28,12.47,59.99,40.46,19.53,1,1,1,1,1,1,1,2,0,1,1,0,2
12,29,12.48,60.01,40.57,19.43,1,1,2,0,3,1,0,1,0,0,1,0,2
12,30,12.5,60.07,40.55,19.52,1,0,2,0,2,1,2,2,2,2,2,1,1
12,31,12.52,59.97,40.45,19.52,1,1,1,0,2,1,0,1,0,0,1,0,2
12,32,12.53,59.99,40.57,19.43,1,1,0,0,1,1,3,3,2,3,1,0,2
12,33,12.55,60.02,40.57,19.45,1,1,0,1,0,1,0,0,0,0,1,0,2
12,34,12.57,60.1,40.57,19.53,1,1,0,0,1,1,2,3,1,2,2,0,2
12,35,12.58,60,40.47,19.52,1,1,0,0,1,1,0,1,1,0,2,0,2
12,36,12.6,59.97,40.45,19.52,1,0,1,0,1,1,1,1,1,1,1,0,1
12,37,12.62,59.99,40.55,19.44,1,1,0,0,1,1,0,1,0,0,1,0,2
12,38,12.63,59.98,40.56,19.43,0,0,0,0,0,1,0,1,1,0,2,0,2
12,39,12.65,60.01,40.58,19.43,0,0,0,0,0,0,0,0,0,0,0,0,1
12,40,12.67,60.01,40.46,19.55,1,0,2,0,1,1,0,1,1,0,2,0,2
12,41,12.68,59.97,40.45,19.52,1,1,0,1,1,1,1,1,1,1,1,1,3
12,42,12.7,59.97,40.55,19.42,1,1,0,0,1,1,0,1,1,0,2,0,3
12,43,12.72,59.98,40.56,19.42,0,0,0,0,0,1,0,0,1,0,1,0,2
12,44,12.73,59.99,40.55,19.44,1,0,1,0,1,1,0,0,2,0,2,0,2
12,45,12.75,59.98,40.55,19.43,0,0,0,0,0,1,0,1,0,0,1,0,2
12,46,12.77,59.98,40.56,19.42,0,0,0,0,0,1,0,1,0,0,1,0,2
12,47,12.78,60.09,40.56,19.53,1,1,0,0,1,0,0,0,0,0,0,0,2
12,48,12.8,59.92,40.48,19.44,0,0,0,0,0,1,3,4,0,3,1,0,2
12,49,12.82,59.99,40.46,19.53,0,0,0,0,0,1,1,1,0,1,0,0,2
12,50,12.83,59.98,40.55,19.43,1,1,0,0,1,0,0,0,0,0,0,0,2
12,51,12.85,60,40.57,19.43,0,0,0,0,0,1,5,6,3,5,3,0,3
12,52,12.87,60.07,40.55,19.52,0,0,0,0,0,1,0,0,4,0,5,0,2
12,53,12.88,59.98,40.46,19.53,1,0,1,0,1,1,0,1,1,0,2,1,2
12,54,12.9,60.01,40.48,19.54,1,1,0,0,1,1,0,0,2,0,2,0,2
12,55,12.92,59.98,40.45,19.52,0,0,0,0,0,1,0,0,2,0,2,0,1
12,56,12.93,60,40.56,19.44,0,0,0,0,0,1,1,2,1,1,2,0,2
12,57,12.95,60.09,40.56,19.54,0,0,0,0,0,1,1,1,0,1,0,0,2
12,58,12.97,59.99,40.47,19.52,1,1,0,0,1,1,0,1,0,0,1,0,2
12,59,12.98,59.92,40.49,19.43,1,1,0,0,1,1,0,1,0,0,1,0,3
13,0,13,60.07,40.55,19.52,0,0,0,0,0,1,0,1,1,0,2,0,3
13,1,13.02,59.99,40.45,19.54,1,1,1,0,2,1,1,1,0,1,0,0,2
13,2,13.03,59.97,40.55,19.42,1,0,1,0,1,1,0,1,2,0,3,0,2
13,3,13.05,60.1,40.56,19.54,0,0,0,0,0,1,0,0,4,0,4,1,3
13,4,13.07,59.98,40.46,19.53,0,0,0,0,0,0,0,0,0,0,0,0,2
13,5,13.08,59.96,40.44,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
13,6,13.1,59.99,40.56,19.42,1,1,0,0,0,1,1,2,0,1,1,0,2
13,7,13.12,60.09,40.57,19.53,1,0,0,1,0,1,0,1,2,0,3,0,2
13,8,13.13,59.99,40.46,19.53,1,1,1,0,2,0,0,0,0,0,0,0,2
13,9,13.15,59.97,40.46,19.51,1,1,0,0,1,1,0,1,0,0,1,0,2
13,10,13.17,60.08,40.55,19.53,1,1,0,0,1,1,0,1,0,0,1,0,2
13,11,13.18,60,40.47,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
13,12,13.2,59.99,40.55,19.44,1,1,0,0,0,1,0,0,1,0,1,0,2
13,13,13.22,59.99,40.57,19.42,1,1,0,1,1,1,1,1,2,1,2,1,2
13,14,13.23,60,40.47,19.54,1,0,1,0,1,1,0,0,1,0,1,0,1
13,15,13.25,59.99,40.45,19.54,1,1,0,0,1,0,0,0,0,0,0,0,2
13,16,13.27,59.97,40.44,19.52,1,0,1,0,1,1,2,2,2,2,1,0,2
13,17,13.28,60.01,40.48,19.53,1,1,0,0,1,1,0,1,1,1,2,0,2
13,18,13.3,59.98,40.46,19.53,1,1,1,0,2,1,0,1,1,0,2,0,3
13,19,13.32,60,40.47,19.53,0,0,0,0,0,1,0,1,0,0,1,0,3
13,20,13.33,59.99,40.56,19.43,1,1,2,0,2,1,1,1,0,1,0,0,1
13,21,13.35,60.07,40.55,19.53,1,0,0,0,1,1,1,1,2,1,2,0,3
13,22,13.37,59.89,40.47,19.43,1,1,0,0,1,1,1,1,1,1,0,0,1
13,23,13.38,60.01,40.57,19.44,0,0,0,0,0,1,0,0,0,0,1,0,2
13,24,13.4,60.08,40.55,19.53,1,1,2,0,3,1,1,1,1,1,1,0,2
13,25,13.42,59.98,40.46,19.52,0,0,0,0,0,1,1,2,1,1,1,0,2
13,26,13.43,59.98,40.46,19.52,1,1,3,0,3,1,0,1,0,1,1,0,3
13,27,13.45,59.99,40.46,19.54,1,0,0,1,0,1,2,2,1,2,1,0,1
13,28,13.47,59.99,40.45,19.54,1,1,0,0,0,1,0,1,3,0,4,0,2
13,29,13.48,60.01,40.56,19.45,1,0,0,0,1,1,1,1,0,1,0,0,2
13,30,13.5,59.98,40.45,19.53,1,1,0,0,0,1,1,2,0,1,1,0,2
13,31,13.52,59.99,40.55,19.43,1,0,0,1,0,1,0,1,1,0,2,0,3
13,32,13.53,60.08,40.55,19.52,1,1,0,0,0,1,0,1,1,0,1,0,2
13,33,13.55,59.97,40.45,19.51,1,2,0,2,1,1,1,0,1,1,1,1,2
13,34,13.57,59.99,40.46,19.53,1,1,0,0,1,1,0,1,0,0,1,0,2
13,35,13.58,59.98,40.55,19.44,1,1,0,0,1,1,0,1,0,0,1,0,2
13,36,13.6,60.01,40.48,19.53,0,0,0,0,0,1,2,2,1,2,1,1,2
13,37,13.62,60,40.56,19.44,1,1,0,0,1,1,0,0,1,0,1,0,2
13,38,13.63,60.08,40.55,19.53,1,0,1,0,1,1,4,4,2,4,2,1,2
13,39,13.65,60,40.48,19.52,1,1,0,0,1,0,0,0,0,0,0,0,2
13,40,13.67,59.96,40.45,19.51,0,0,0,0,0,1,1,2,0,1,1,0,2
13,41,13.68,59.97,40.55,19.42,0,0,0,0,0,1,0,1,2,0,2,0,2
13,42,13.7,60.09,40.56,19.52,1,1,0,1,0,1,1,0,2,1,2,0,2
13,43,13.72,59.99,40.47,19.52,1,0,4,0,4,1,1,1,4,1,3,0,1
13,44,13.73,60,40.46,19.54,1,1,0,0,1,1,0,1,0,1,1,1,2
13,45,13.75,59.9,40.47,19.43,1,0,1,0,1,1,1,2,1,1,2,0,2
13,46,13.77,60.07,40.55,19.52,0,0,0,0,0,1,0,1,2,0,2,0,2
13,47,13.78,59.93,40.48,19.45,1,0,1,0,1,1,1,3,0,3,1,0,2
13,48,13.8,59.99,40.56,19.43,1,0,1,0,1,1,0,1,1,0,1,0,2
13,49,13.82,60.08,40.56,19.52,1,1,1,0,2,1,0,1,0,1,1,0,3
13,50,13.83,59.99,40.46,19.53,1,1,0,0,1,1,0,1,1,0,2,0,2
13,51,13.85,59.9,40.46,19.44,1,1,0,0,1,1,0,1,0,0,1,0,2
13,52,13.87,59.98,40.56,19.41,1,0,1,0,1,1,0,1,1,1,1,0,2
13,53,13.88,60.01,40.57,19.44,1,1,0,0,1,1,3,4,2,3,2,0,3
13,54,13.9,60,40.58,19.42,0,0,0,0,0,1,0,0,0,1,0,0,2
13,55,13.92,59.99,40.55,19.44,1,1,2,1,2,1,7,7,6,7,5,1,2
13,56,13.93,59.98,40.55,19.43,1,1,0,0,0,1,0,1,1,1,2,0,3
13,57,13.95,59.97,40.55,19.43,1,1,0,1,1,1,1,1,1,1,1,0,2
13,58,13.97,59.98,40.56,19.42,1,1,0,0,1,1,0,1,0,0,1,0,2
13,59,13.98,60,40.56,19.44,0,0,0,0,0,1,2,2,1,2,1,0,2
14,0,14,65.09,45.56,19.53,1,1,0,0,0,1,0,1,1,0,2,0,2
14,1,14.02,60,40.46,19.54,1,0,0,1,0,1,0,1,0,0,1,0,2
14,2,14.03,59.98,40.46,19.52,1,1,0,0,1,1,1,2,2,1,3,0,2
14,3,14.05,59.99,40.46,19.53,1,1,1,0,1,1,0,1,0,0,1,0,3
14,4,14.07,59.98,40.45,19.54,1,0,0,1,0,1,2,2,1,2,1,0,2
14,5,14.08,59.98,40.45,19.53,1,0,1,0,1,0,0,0,0,0,0,0,1
14,6,14.1,59.98,40.55,19.43,0,0,0,0,0,1,0,0,1,0,1,0,1
14,7,14.12,59.98,40.55,19.42,1,1,0,1,0,1,1,2,2,1,3,0,2
14,8,14.13,60.07,40.55,19.53,1,1,0,0,1,1,0,1,1,0,2,0,3
14,9,14.15,59.99,40.46,19.53,1,1,0,0,1,1,1,1,0,1,0,0,2
14,10,14.17,59.98,40.45,19.53,0,0,0,0,0,1,0,1,0,0,1,0,2
14,11,14.18,59.97,40.45,19.52,0,0,0,0,0,1,1,2,1,1,2,0,2
14,12,14.2,59.99,40.47,19.52,0,0,0,0,0,1,0,0,3,0,3,0,2
14,13,14.22,59.9,40.47,19.43,1,1,1,0,2,1,0,1,0,0,1,1,3
14,14,14.23,60.01,40.56,19.45,1,1,1,0,2,0,0,0,0,0,0,0,2
14,15,14.25,60.08,40.55,19.53,1,0,2,0,2,0,0,0,0,0,0,0,2
14,16,14.27,59.99,40.46,19.53,0,0,0,0,0,1,1,2,1,1,1,0,2
14,17,14.28,60.01,40.47,19.54,0,0,0,0,0,1,0,1,1,1,2,0,3
14,18,14.3,59.99,40.55,19.44,1,0,1,0,1,1,1,1,1,1,1,1,2
14,19,14.32,59.98,40.56,19.42,0,0,0,0,0,1,1,1,0,1,0,0,1
14,20,14.33,59.99,40.57,19.42,1,1,0,0,1,1,0,1,2,0,2,0,3
14,21,14.35,60.08,40.55,19.53,1,1,0,0,1,1,2,1,0,2,0,0,2
14,22,14.37,60.01,40.47,19.54,1,1,0,0,1,1,0,1,2,0,3,0,3
14,23,14.38,60.01,40.46,19.55,1,1,0,0,0,0,0,0,0,0,0,0,2
14,24,14.4,59.98,40.45,19.53,1,0,0,0,1,1,0,1,1,0,2,0,3
14,25,14.42,60,40.47,19.54,1,1,0,0,1,1,1,1,1,1,0,0,2
14,26,14.43,60,40.46,19.53,1,1,0,0,0,1,0,1,0,1,0,0,2
14,27,14.45,59.99,40.54,19.45,0,0,0,0,0,0,0,0,0,0,0,0,2
14,28,14.47,59.99,40.56,19.44,0,0,0,0,0,0,0,0,0,0,0,0,2
14,31,14.52,59.99,40.57,19.43,0,0,0,0,0,0,0,0,0,0,0,0,2
14,32,14.53,59.98,40.55,19.42,0,0,0,0,0,0,0,0,0,0,0,0,2
14,33,14.55,59.99,40.55,19.44,1,0,0,0,1,0,0,0,0,0,0,1,3
